Filename,Year,Age,AgeClass,Country Code,Country Name,World Region,Balanced Region,Size,Mean Color,Variance
2018_14-17_1649_SGP_R_C.jpg,2018,14-17,4,SGP,Singapore,Southeast Asia and Micronesia,Southeast Asia and Micronesia,"(924, 885)",[155.17848827 161.38579255 166.58442904],5058.882863337287
2018_MS_1536_MEX_R_C.jpg,2018,MS,6,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(633, 814)",[155.446501   140.56497665 126.44558108],3445.647708324796
2018_14-17_1640_SGP_R_C.jpg,2018,14-17,4,SGP,Singapore,Southeast Asia and Micronesia,Southeast Asia and Micronesia,"(876, 1162)",[156.56278244 147.03231714 146.82512143],3223.8862605572426
2018_14-17_1654_SGP_R_C.jpg,2018,14-17,4,SGP,Singapore,Southeast Asia and Micronesia,Southeast Asia and Micronesia,"(880, 613)",[80.80817514 76.30195388 74.04160796],2369.922349694424
2018_14-17_1663_SGP_R_C.jpg,2018,14-17,4,SGP,Singapore,Southeast Asia and Micronesia,Southeast Asia and Micronesia,"(943, 911)",[177.78813326 178.32661369 175.55355133],6951.9613634699435
2018_14-17_1821_CZE_R_C.jpg,2018,14-17,4,CZE,Czech Republic,Eastern Europe,Eastern Europe,"(1237, 894)",[114.91063662  95.39683763  92.46563274],3055.7736462100015
2018_MS_1538_MEX_R_C.jpg,2018,MS,6,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(647, 823)",[155.29437107 158.04591713 157.38914065],2463.705066102764
2018_14-17_1634_SGP_R_C.jpg,2018,14-17,4,SGP,Singapore,Southeast Asia and Micronesia,Southeast Asia and Micronesia,"(915, 1407)",[156.95337132 149.25658515 143.66290484],4129.315459743909
2018_14-17_1420_FRA_R_C.jpg,2018,14-17,4,FRA,France,Western and Southern Europe,Western and Southern Europe,"(871, 641)",[77.07834164 76.15664746 86.88299174],2095.9939815706375
2018_MS_1531_MEX_R_C.jpg,2018,MS,6,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(637, 815)",[142.4751317  124.75102041 114.58378134],2315.6679722868475
2018_14-17_1839_ITA_R_C.jpg,2018,14-17,4,ITA,Italy,Western and Southern Europe,Western and Southern Europe,"(1475, 1134)",[189.05747407 175.8693319  155.38858219],3904.6111063963212
2018_MS_1529_MEX_R_C.jpg,2018,MS,6,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(642, 819)",[141.41666381 138.54516754 132.38078311],3970.7255974885893
2018_14-17_1666_UKR_R_C.jpg,2018,14-17,4,UKR,Ukraine,Eastern Europe,Eastern Europe,"(1776, 1271)",[125.33168579 125.18257021 128.19343498],2244.76461839094
2018_14-17_1289_SVK_R_C.jpg,2018,14-17,4,SVK,Slovakia,Eastern Europe,Eastern Europe,"(1266, 1788)",[53.5947938  50.63007243 59.86827622],1062.9199385342954
2018_14-17_1729_KAZ_R_C.jpg,2018,14-17,4,KAZ,Kazakhstan,Central Asia,Others,"(1764, 1273)",[89.51113213 89.20739215 72.31425044],2042.686053157351
2018_14-17_1687_LTU_R_C.jpg,2018,14-17,4,LTU,Lithuania,Northern Europe,Northern Europe,"(1891, 1361)",[75.52103646 67.28395497 47.69810009],1371.8771081822113
2018_MS_0509_FRA_R_C.jpg,2018,MS,6,FRA,France,Western and Southern Europe,Western and Southern Europe,"(884, 1236)",[102.50062602  76.77377579 100.60347842],2340.416995379518
2018_14-17_1795_ITA_R_C.jpg,2018,14-17,4,ITA,Italy,Western and Southern Europe,Western and Southern Europe,"(1429, 1009)",[62.83580803 66.18968888 77.04204011],3308.918540869687
2018_14-17_1810_GRC_R_C.jpg,2018,14-17,4,GRC,Greece,Western and Southern Europe,Western and Southern Europe,"(1458, 1300)",[ 94.9864952  122.27275245 160.13269758],3670.879815555085
2018_MS_1537_MEX_R_C.jpg,2018,MS,6,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(818, 641)",[148.12844005 145.44759296 145.52536722],4257.556680519468
2018_14-17_1894_POL_R_C.jpg,2018,14-17,4,POL,Poland,Eastern Europe,Eastern Europe,"(1239, 899)",[134.13987293 139.57190709 139.10671888],7055.823142451405
2018_14-17_1837_CZE_R_C.jpg,2018,14-17,4,CZE,Czech Republic,Eastern Europe,Eastern Europe,"(2261, 1282)",[170.31677409 170.45121234 170.73144882],6556.219165330022
2018_14-17_1632_SGP_R_C.jpg,2018,14-17,4,SGP,Singapore,Southeast Asia and Micronesia,Southeast Asia and Micronesia,"(1198, 925)",[134.32015341 132.85451248 123.3951216 ],5356.211383786286
2018_14-17_1577_CHN_R_C.jpg,2018,14-17,4,CHN,China,Eastern Asia,Eastern Asia,"(1235, 900)",[90.0420135  85.79797751 89.74706523],2607.761697123807
2018_14-17_1576_CHN_R_C.jpg,2018,14-17,4,CHN,China,Eastern Asia,Eastern Asia,"(1244, 900)",[129.46311183 112.96163183  90.78277242],3013.6529504339046
2018_14-17_1958_POL_R_C.jpg,2018,14-17,4,POL,Poland,Eastern Europe,Eastern Europe,"(1233, 1647)",[101.07886737 105.56549277  91.16786795],1915.9519135307141
2018_14-17_1719_RUS_R_C.jpg,2018,14-17,4,RUS,Russia,Eastern Europe,Eastern Europe,"(1801, 1299)",[108.28404201 101.66393403  93.86030599],2429.519331650302
2018_14-17_1684_LTU_R_C.jpg,2018,14-17,4,LTU,Lithuania,Northern Europe,Northern Europe,"(1352, 1878)",[161.47622266 140.82430045 106.26391856],3042.191914369845
2018_14-17_1546_MEX_R_C.jpg,2018,14-17,4,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(1003, 1412)",[165.99863582 164.38776588 165.40200503],4877.358593929612
2018_14-17_1337_LVA_R_C.jpg,2018,14-17,4,LVA,Latvia,Northern Europe,Northern Europe,"(1427, 1507)",[135.35369769 127.94617782 102.39064557],5830.182607004423
2018_14-17_1295_LVA_R_C.jpg,2018,14-17,4,LVA,Latvia,Northern Europe,Northern Europe,"(1211, 907)",[104.46782662 102.73527942 101.04083115],7232.237178803991
2018_14-17_1502_RUS_R_C.jpg,2018,14-17,4,RUS,Russia,Eastern Europe,Eastern Europe,"(891, 1232)",[126.02277282 117.65439842 119.38403425],3747.8049522651568
2018_14-17_1263_MEX_R_C.jpg,2018,14-17,4,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(1261, 1910)",[173.73062848 171.98417528 175.83821076],4406.458292115508
2018_14-17_0871_MEX_R_C.jpg,2018,14-17,4,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(673, 1434)",[115.74979225 106.44677758  98.37472982],2535.1487213143787
2018_14-17_0840_MEX_R_C.jpg,2018,14-17,4,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(996, 744)",[181.00057218 182.55254351 175.33874072],3804.4798457114975
2018_14-17_1454_FRA_R_C.jpg,2018,14-17,4,FRA,France,Western and Southern Europe,Western and Southern Europe,"(1198, 923)",[202.30763805 202.41582667 198.10024924],3911.2164214280187
2018_14-17_0868_MEX_R_C.jpg,2018,14-17,4,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(1484, 1020)",[84.89205314 86.30948813 91.26888642],4484.53269311693
2018_14-17_0912_MEX_R_C.jpg,2018,14-17,4,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(1191, 911)",[123.66803072 100.90932543  93.19948092],2424.7007404820556
2018_14-17_0882_MEX_R_C.jpg,2018,14-17,4,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(1305, 962)",[124.88077043 105.42832063  99.87956683],3963.698534316777
2018_14-17_1419_FRA_R_C.jpg,2018,14-17,4,FRA,France,Western and Southern Europe,Western and Southern Europe,"(619, 873)",[110.55716366  84.68884337  77.40387722],3272.3430748704714
2018_14-17_0898_MEX_R_C.jpg,2018,14-17,4,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(1307, 966)",[126.07782905 110.39229598  91.28309738],3592.856534835481
2018_14-17_0861_MEX_R_C.jpg,2018,14-17,4,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(1483, 1070)",[97.65826091 92.93766614 84.84414391],5855.332883058044
2018_14-17_0853_MEX_R_C.jpg,2018,14-17,4,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(927, 1291)",[129.22689569 111.32890804 110.48294015],4420.650791594183
2018_14-17_0307_EST_R_C.jpg,2018,14-17,4,EST,Estonia,Northern Europe,Northern Europe,"(1739, 1279)",[64.74407883 51.70459778 58.52514206],887.876439382967
2018_14-17_1179_UKR_R_C.jpg,2018,14-17,4,UKR,Ukraine,Eastern Europe,Eastern Europe,"(2469, 1822)",[61.26466761 59.75338789 63.90872127],1509.235117347094
2018_14-17_0863_MEX_R_C.jpg,2018,14-17,4,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(1447, 1038)",[123.04874879 105.37316992 101.43908865],4601.518116843033
2018_14-17_1189_UKR_R_C.jpg,2018,14-17,4,UKR,Ukraine,Eastern Europe,Eastern Europe,"(2460, 1822)",[90.89057611 62.5622306  83.48596624],1705.0851363651186
2018_14-17_0310_EST_R_C.jpg,2018,14-17,4,EST,Estonia,Northern Europe,Northern Europe,"(1177, 2619)",[95.19005613 84.75023738 65.32907843],2519.257545151254
2018_14-17_0300_EST_R_C.jpg,2018,14-17,4,EST,Estonia,Northern Europe,Northern Europe,"(2478, 1788)",[138.36596501 136.62431094 141.23109087],6946.789207340778
2018_14-17_0638_ROM_R_C.jpg,2018,14-17,4,ROM,Romania,Eastern Europe,Eastern Europe,"(1224, 886)",[130.08091739 128.50195857 109.94124655],4441.3839782146315
2018_14-17_1291_SVK_R_C.jpg,2018,14-17,4,SVK,Slovakia,Eastern Europe,Eastern Europe,"(1268, 1786)",[46.9361786  48.91137033 51.62941614],617.9220893568357
2018_14-17_1181_UKR_R_C.jpg,2018,14-17,4,UKR,Ukraine,Eastern Europe,Eastern Europe,"(2469, 1822)",[83.21242974 90.35619331 91.59838618],1852.7013943251766
2018_14-17_0304_EST_R_C.jpg,2018,14-17,4,EST,Estonia,Northern Europe,Northern Europe,"(1753, 1271)",[99.07507328 86.59839062 82.25510544],2289.332406253438
2018_14-17_0302_EST_R_C.jpg,2018,14-17,4,EST,Estonia,Northern Europe,Northern Europe,"(1744, 2458)",[ 88.69223552  86.016952   100.19987977],6251.695737831912
2018_14-17_0391_MYS_R_C.jpg,2018,14-17,4,MYS,Malaysia,Southeast Asia and Micronesia,Southeast Asia and Micronesia,"(1381, 1829)",[104.89749902  99.27198419  87.71532423],3516.119154773498
2018_14-17_0228_SGP_R_C.jpg,2018,14-17,4,SGP,Singapore,Southeast Asia and Micronesia,Southeast Asia and Micronesia,"(907, 925)",[157.19758276 150.11547543 133.57907089],5336.938087888255
2018_14-17_0200_ITA_R_C.jpg,2018,14-17,4,ITA,Italy,Western and Southern Europe,Western and Southern Europe,"(1228, 896)",[154.99309635 143.17397172 128.69283769],2907.9640087479147
2018_14-17_0562_CHN_R_C.jpg,2018,14-17,4,CHN,China,Eastern Asia,Eastern Asia,"(1762, 1274)",[135.98546143 114.54365579 119.72959451],4656.122404896404
2018_14-17_0564_CHN_R_C.jpg,2018,14-17,4,CHN,China,Eastern Asia,Eastern Asia,"(1763, 1277)",[125.07436823 117.07617382 102.31210504],4156.987990893579
2018_14-17_0298_EST_R_C.jpg,2018,14-17,4,EST,Estonia,Northern Europe,Northern Europe,"(1742, 2449)",[194.42090307 193.08369662 201.52437814],3586.320598472518
2018_14-17_0532_CHN_R_C.jpg,2018,14-17,4,CHN,China,Eastern Asia,Eastern Asia,"(1756, 1265)",[132.297366   125.06131389 116.87301539],3737.94851668422
2018_14-17_1453_FRA_R_C.jpg,2018,14-17,4,FRA,France,Western and Southern Europe,Western and Southern Europe,"(709, 943)",[97.82860869 99.40688796 83.08493285],2734.9091232347655
2018_14-17_0847_MEX_R_C.jpg,2018,14-17,4,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(718, 1015)",[146.9478793  145.15868244 150.81876861],2948.5472139055782
2018_14-17_0205_ITA_R_C.jpg,2018,14-17,4,ITA,Italy,Western and Southern Europe,Western and Southern Europe,"(1442, 1046)",[154.08322239 144.72239467 120.44789874],3457.3115770787904
2018_14-17_0210_ITA_R_C.jpg,2018,14-17,4,ITA,Italy,Western and Southern Europe,Western and Southern Europe,"(1477, 1073)",[177.28434252 164.32101354 153.85508269],3443.7793342703117
2018_14-17_0197_ITA_R_C.jpg,2018,14-17,4,ITA,Italy,Western and Southern Europe,Western and Southern Europe,"(1424, 999)",[75.59770866 44.70764655 31.47007752],1798.1716722061951
2018_14-17_0292_EST_R_C.jpg,2018,14-17,4,EST,Estonia,Northern Europe,Northern Europe,"(1407, 1107)",[163.11170242 125.10702649  96.98834001],3312.7076219060773
2018_14-17_0206_ITA_R_C.jpg,2018,14-17,4,ITA,Italy,Western and Southern Europe,Western and Southern Europe,"(1094, 1384)",[84.04626325 74.74960438 59.68352997],1077.7835049450089
2018_14-17_0199_ITA_R_C.jpg,2018,14-17,4,ITA,Italy,Western and Southern Europe,Western and Southern Europe,"(1075, 1550)",[93.22162281 78.1271976  59.4755865 ],948.3708240806953
2018_14-17_0280_EST_R_C.jpg,2018,14-17,4,EST,Estonia,Northern Europe,Northern Europe,"(1748, 2449)",[171.06783673 167.34793191 178.83307809],3650.8997177705182
2018_14-15_0394_MYS_R_C.jpg,2018,14-15,6,MYS,Malaysia,Southeast Asia and Micronesia,Southeast Asia and Micronesia,"(1389, 1833)",[130.28070016 135.71722406 119.67801607],4331.833701147097
2018_14-17_0162_ITA_R_C.jpg,2018,14-17,4,ITA,Italy,Western and Southern Europe,Western and Southern Europe,"(1295, 1012)",[ 59.34816946  75.66537229 102.89783906],2485.1580187348786
2018_14-17_0191_ITA_R_C.jpg,2018,14-17,4,ITA,Italy,Western and Southern Europe,Western and Southern Europe,"(1142, 1033)",[181.15185058 180.90136867 182.12282675],4882.454895242656
2018_14-17_0164_ITA_R_C.jpg,2018,14-17,4,ITA,Italy,Western and Southern Europe,Western and Southern Europe,"(1428, 1114)",[120.13264776 117.22551408 113.14518177],9249.195657691636
2018_MS_1532_MEX_R_C.jpg,2018,MS,6,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(634, 815)",[181.39940199 180.27573687 184.64232742],2607.8525369843933
2018_14-17_0158_ITA_R_C.jpg,2018,14-17,4,ITA,Italy,Western and Southern Europe,Western and Southern Europe,"(1414, 982)",[164.74773864 116.65413871  46.72858987],4296.129882643041
2018_14-17_0061_KAZ_R_C.jpg,2018,14-17,4,KAZ,Kazakhstan,Central Asia,Others,"(1264, 1787)",[146.91728146 143.35546369 138.36020875],3529.87241099526
2018_MS_1530_MEX_R_C.jpg,2018,MS,6,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(644, 828)",[147.22437701 150.68634103 149.91007666],2174.7252172704543
2018_14-17_0293_EST_R_C.jpg,2018,14-17,4,EST,Estonia,Northern Europe,Northern Europe,"(2482, 1793)",[117.88843308 118.77524557 136.74126775],5800.48817929888
2018_MS_1390_FRA_R_C.jpg,2018,MS,6,FRA,France,Western and Southern Europe,Western and Southern Europe,"(1296, 1011)",[161.76857118 158.18941718 163.78180981],6298.495861379788
2018_18-25_1169_UKR_R_C.jpg,2018,18-25,5,UKR,Ukraine,Eastern Europe,Eastern Europe,"(488, 1280)",[74.18129483 55.79754899 60.68224898],1513.9813752344576
2018_18-25_1602_MEX_R_C.jpg,2018,18-25,5,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(979, 1280)",[71.27751692 78.89686542 88.93340622],3342.1052264910036
2018_18-25_1172_UKR_R_C.jpg,2018,18-25,5,UKR,Ukraine,Eastern Europe,Eastern Europe,"(952, 1280)",[72.944235   70.55011735 69.815959  ],1998.3779521218
2018_18-25_0936_MEX_R_C.jpg,2018,18-25,5,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(1517, 2396)",[66.72563947 76.07676219 81.08864092],2268.6512639258754
2018_18-25_1919_MEX_R_C.jpg,2018,18-25,5,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(1817, 2693)",[143.74429109 144.90919281 152.80694379],4795.3656036541115
2018_18-25_0937_MEX_R_C.jpg,2018,18-25,5,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(1272, 2249)",[74.91807994 77.250639   67.08085879],2917.2286845240437
2018_18-25_0923_MEX_R_C.jpg,2018,18-25,5,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(921, 749)",[167.42592295 163.4959229  169.23455523],3924.1481777670147
2018_18-25_1601_MEX_R_C.jpg,2018,18-25,5,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(1687, 1351)",[97.18939274 87.25197608 77.3384825 ],1411.3067044246432
2018_18-25_0540_CHN_R_C.jpg,2018,18-25,5,CHN,China,Eastern Asia,Eastern Asia,"(1256, 1767)",[80.8783672  82.77857546 82.74853741],3072.7369547642907
2018_18-25_0930_MEX_R_C.jpg,2018,18-25,5,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(972, 1335)",[154.04284845 150.38468273 148.23014057],2283.2203149422135
2018_18-25_1176_UKR_R_C.jpg,2018,18-25,5,UKR,Ukraine,Eastern Europe,Eastern Europe,"(1790, 2485)",[94.47838697 67.20540787 69.73588818],2608.7648496888955
2018_18-25_1889_POL_R_C.jpg,2018,18-25,5,POL,Poland,Eastern Europe,Eastern Europe,"(879, 1236)",[121.31274691 121.52817909 123.53970108],5148.349455991434
2018_18-25_1463_MEX_R_C.jpg,2018,18-25,5,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(1280, 882)",[76.48933089 79.42204418 83.30694799],2754.8904606569263
2018_18-25_0989_IRN_R_C.jpg,2018,18-25,5,IRN,Iran (Islamic Republic of),S. Asia,S. Asia,"(753, 1032)",[131.6465945  136.58169004 157.99872217],3062.4232739806994
2018_18-25_0537_CHN_R_C.jpg,2018,18-25,5,CHN,China,Eastern Asia,Eastern Asia,"(1266, 1765)",[76.56658701 78.05072388 89.35398189],2934.6353318776983
2018_18-25_0924_MEX_a_R_C.jpg,2018,18-25,5,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(968, 767)",[148.91847328 146.82239486 148.09049964],3967.460145024589
2018_18-25_1899_POL_R_C.jpg,2018,18-25,5,POL,Poland,Eastern Europe,Eastern Europe,"(885, 1233)",[134.13656004 134.08891821 138.01130402],5238.238980115241
2018_18-25_0049_SIN_R_C.jpg,2018,18-25,5,SIN,Singapore,Southeast Asia and Micronesia,Southeast Asia and Micronesia,"(1647, 2215)",[167.93356798 166.45116684 165.8794936 ],3950.7719106681384
2018_18-25_1293_SVK_R_C.jpg,2018,18-25,5,SVK,Slovakia,Eastern Europe,Eastern Europe,"(1728, 1268)",[166.74829036 172.66089789 167.55851479],4832.3555714619615
2018_18-25_1487_MYS_R_C.jpg,2018,18-25,5,MYS,Malaysia,Southeast Asia and Micronesia,Southeast Asia and Micronesia,"(1693, 1175)",[59.94678162 53.71430094 45.7450443 ],1680.8938697613683
2018_18-25_1175_UKR_R_C.jpg,2018,18-25,5,UKR,Ukraine,Eastern Europe,Eastern Europe,"(2471, 1842)",[101.20019105  74.80553047  71.72434024],2344.1856453297232
2018_18-25_0274_EST_R_C.jpg,2018,18-25,5,EST,Estonia,Northern Europe,Northern Europe,"(2500, 1816)",[146.77896432 143.72077775 147.45382974],4234.68154257659
2018_18-25_1177_UKR_R_C.jpg,2018,18-25,5,UKR,Ukraine,Eastern Europe,Eastern Europe,"(1767, 2450)",[63.2316852  59.77003707 62.55874063],2368.8071189533566
2018_18-25_1912_POL_R_C.jpg,2018,18-25,5,POL,Poland,Eastern Europe,Eastern Europe,"(1889, 2815)",[82.4536965  73.27741425 83.22362373],2038.0401395998435
2018_18-25_0043_IRA_R_C.jpg,2018,18-25,5,IRA,Iran (Islamic Republic of),S. Asia,S. Asia,"(894, 748)",[99.65636029 79.56598356 70.13339973],1994.7486335522724
2018_18-25_1923_MEX_R_C.jpg,2018,18-25,5,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(1614, 2496)",[139.50274044 142.23944184 155.23417195],4549.544791025456
2018_18-25_0539_CHN_R_C.jpg,2018,18-25,5,CHN,China,Eastern Asia,Eastern Asia,"(1329, 1757)",[ 91.18891605 103.91941767 112.68186761],3279.60476264815
2018_18-25_0272_EST_R_C.jpg,2018,18-25,5,EST,Estonia,Northern Europe,Northern Europe,"(1776, 2501)",[62.7177361  71.20328715 88.78678709],3135.3495770681952
2018_18-25_0935_MEX_R_C.jpg,2018,18-25,5,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(1484, 2222)",[151.11879884 153.40655895 164.32343255],3732.5306027892198
2018_18-25_1178_UKR_R_C.jpg,2018,18-25,5,UKR,Ukraine,Eastern Europe,Eastern Europe,"(2476, 1803)",[105.69278854 103.2850746  108.81935443],3773.7723519984984
2018_18-25_1921_MEX_R_C.jpg,2018,18-25,5,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(1863, 1409)",[35.09226211 38.98818423 50.44396025],1552.5710083256918
2018_18-25_1922_MEX_R_C.jpg,2018,18-25,5,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(1499, 1939)",[106.06710508  80.84669064  67.96371657],5083.052406842873
2018_18-25_1565_ROM_R_C.jpg,2018,18-25,5,ROM,Romania,Eastern Europe,Eastern Europe,"(1212, 899)",[ 95.91115174 101.27638887 110.64824594],2705.7203009159016
2018_18-25_1918_MEX_R_C.jpg,2018,18-25,5,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(2699, 1867)",[160.77689092 159.61633115 168.92774606],3321.6630172031537
2018_18-25_1916_MEX_R_C.jpg,2018,18-25,5,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(1823, 2655)",[138.26559519 139.77738563 148.49584313],4933.890399516443
2018_18-25_1915_MEX_R_C.jpg,2018,18-25,5,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(2691, 1841)",[146.85847669 153.95733682 157.25375227],4125.680905019526
2018_18-25_1917_MEX_R_C.jpg,2018,18-25,5,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(2636, 1865)",[175.22321679 169.97491324 180.84786113],3660.992130466496
2018_18-25_1914_IRN_a_R_C.jpg,2018,18-25,5,IRN,Iran (Islamic Republic of),S. Asia,S. Asia,"(645, 887)",[129.47068859 125.64463438 121.57682284],2374.157633470582
2018_18-25_1838_CZE_R_C.jpg,2018,18-25,5,CZE,Czech Republic,Eastern Europe,Eastern Europe,"(1244, 906)",[ 77.14886732  84.55570669 122.95370627],3079.339539435122
2018_18-25_1898_POL_R_C.jpg,2018,18-25,5,POL,Poland,Eastern Europe,Eastern Europe,"(752, 966)",[70.90021502 72.57028462 73.00352132],4350.842536874862
2018_18-25_1903_POL_R_C.jpg,2018,18-25,5,POL,Poland,Eastern Europe,Eastern Europe,"(1487, 1912)",[28.78922981 42.60476747 60.06749218],657.7247943138873
2018_18-25_1691_LTU_R_C.jpg,2018,18-25,5,LTU,Lithuania,Northern Europe,Northern Europe,"(1928, 1400)",[121.80740182 105.94430498  68.16764078],2626.2904074956846
2018_18-25_1598_MEX_R_C.jpg,2018,18-25,5,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(1774, 2697)",[78.25959802 74.91109668 81.12871958],2665.404920146136
2018_18-25_1599_MEX_R_C.jpg,2018,18-25,5,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(2706, 1834)",[32.72777909 32.62598483 37.0307288 ],3289.419026143864
2018_18-25_1690_LTU_R_C.jpg,2018,18-25,5,LTU,Lithuania,Northern Europe,Northern Europe,"(1930, 1416)",[62.03439558 77.21384108 73.91789102],3453.7274201523196
2018_18-25_1612_LVA_R_C.jpg,2018,18-25,5,LVA,Latvia,Northern Europe,Northern Europe,"(1681, 2311)",[70.24134966 68.75627698 73.57402625],2111.224086578275
2018_18-25_1603_MEX_R_C.jpg,2018,18-25,5,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(2693, 3513)",[ 90.34699211  96.41172341 111.31327574],2131.311035761885
2018_18-25_1596_MEX_R_C.jpg,2018,18-25,5,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(1818, 2699)",[147.65567739 150.82021394 150.34724856],4514.214812938079
2018_18-25_1597_MEX_R_C.jpg,2018,18-25,5,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(2704, 1888)",[148.34874495 147.21031088 151.27352388],5304.670449748669
2018_18-25_1566_ROM_R_C.jpg,2018,18-25,5,ROM,Romania,Eastern Europe,Eastern Europe,"(900, 1249)",[104.47383774 102.77290544 100.75351659],2015.429639901961
2018_18-25_1491_MYS_R_C.jpg,2018,18-25,5,MYS,Malaysia,Southeast Asia and Micronesia,Southeast Asia and Micronesia,"(1681, 1173)",[78.33740978 74.90704646 66.18748634],2501.3726869740262
2018_18-25_1170_UKR_R_C.jpg,2018,18-25,5,UKR,Ukraine,Eastern Europe,Eastern Europe,"(2507, 1905)",[41.87418514 42.01283252 45.01899626],2364.6051514021697
2018_18-25_1490_MYS_R_C.jpg,2018,18-25,5,MYS,Malaysia,Southeast Asia and Micronesia,Southeast Asia and Micronesia,"(1149, 1680)",[53.19563699 53.95562808 55.5590011 ],2772.354144675794
2018_18-25_1489_MYS_R_C.jpg,2018,18-25,5,MYS,Malaysia,Southeast Asia and Micronesia,Southeast Asia and Micronesia,"(1133, 1657)",[108.25441133  85.49828831  69.98645986],3045.905892907273
2018_18-25_1294_SVK_R_C.jpg,2018,18-25,5,SVK,Slovakia,Eastern Europe,Eastern Europe,"(1230, 1756)",[52.66901402 52.11867974 47.55199039],777.0675652017986
2018_18-25_0933_MEX_R_C.jpg,2018,18-25,5,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(1193, 923)",[102.06978501  97.13115238 101.66880748],2230.2974155384595
2018_18-25_0932_MEX_R_C.jpg,2018,18-25,5,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(914, 1345)",[131.07867944 128.60567789 122.66722686],4171.213379983836
2018_18-25_1173_UKR_R_C.jpg,2018,18-25,5,UKR,Ukraine,Eastern Europe,Eastern Europe,"(1799, 2480)",[83.12410232 75.71915244 65.55907987],3035.793839012581
2018_18-25_0934_MEX_R_C.jpg,2018,18-25,5,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(2061, 1492)",[59.79409609 60.66565984 66.03016704],1529.9362032749036
2018_18-25_0929_MEX_R_C.jpg,2018,18-25,5,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(1497, 1003)",[94.15104586 90.4911105  89.07691954],4286.289190752699
2018_18-25_0981_IRN_R_C.jpg,2018,18-25,5,IRN,Iran (Islamic Republic of),S. Asia,S. Asia,"(752, 1041)",[ 75.00266724  86.09172722 105.74103639],3185.717882786244
2018_18-25_0931_MEX_R_C.jpg,2018,18-25,5,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(1144, 795)",[133.61988939  83.8490632   74.37865044],2949.6044554732885
2018_18-25_0926_MEX_R_C.jpg,2018,18-25,5,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(1159, 987)",[159.58538831 145.72522866 105.25149812],2773.978567862053
2018_18-25_0927_MEX_R_C.jpg,2018,18-25,5,MEX,Mexico,Latin America and the Caribbean,Latin America and the Caribbean,"(971, 1477)",[159.53128053 154.81301062 152.32281945],3454.1046147556935
